stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year,AI_Intensity,AI_Amount,AI_Dummy,first_ai_year,Treat,Post,IV1,IV2,AI_Intensity_lag1,AI_Amount_lag1,AI_Dummy_lag1
603016,新宏泰,2457265.14,18912385.06,21369650.2,0.021,2021,21369650.2,16.877482305215473,1,2016,1,1,136327382.172662,,23721898.72,16.98190921826287,1.0
603016,新宏泰,1680213.93,18421168.52,20101382.45,0.0194,2022,20101382.45,16.81629919901895,1,2016,1,1,127032671.78248058,,21369650.2,16.877482305215473,1.0
603016,新宏泰,893621.09,15387324.42,16280945.51,0.0153,2023,16280945.51,16.605506056283527,1,2016,1,1,136101505.17990837,,20101382.45,16.81629919901895,1.0
603017,园区设计,709107.14,2929885.62,3638992.76,0.0035,2014,3638992.76,15.107217761836026,1,2014,1,1,221220797.47291237,,,,
603017,中衡设计,3200630.12,8219980.38,11420610.5,0.0057,2015,11420610.5,16.25093030716839,1,2014,1,1,140522083.91206482,,3638992.76,15.107217761836026,1.0
603017,中衡设计,3135664.11,8208850.32,11344514.43,0.0044,2016,11344514.43,16.244244963075865,1,2014,1,1,127443425.31747851,,11420610.5,16.25093030716839,1.0
603017,中衡设计,3851037.43,11204078.25,15055115.68,0.0048,2018,15055115.68,16.527228470117024,1,2014,1,1,135578842.30059227,,11344514.43,16.244244963075865,1.0
603017,中衡设计,3424555.95,10746219.95,14170775.9,0.004,2019,14170775.9,16.46669243726342,1,2014,1,1,142788275.93914923,,15055115.68,16.527228470117024,1.0
603017,中衡设计,5324635.79,9982904.3,15307540.09,0.0041,2020,15307540.09,16.543856146635722,1,2014,1,1,142510111.68382886,,14170775.9,16.46669243726342,1.0
603017,中衡设计,5772523.74,8934562.26,14707086.0,0.0045,2021,14707086.0,16.503840044415373,1,2014,1,1,136327382.172662,,15307540.09,16.543856146635722,1.0
603017,中衡设计,4312679.52,6665309.43,10977988.95,0.0032,2022,10977988.95,16.211402912624255,1,2014,1,1,127032671.78248058,,14707086.0,16.503840044415373,1.0
603017,中衡设计,1969920.79,5594219.58,7564140.37,0.0022,2023,7564140.37,15.838929398432475,1,2014,1,1,136101505.17990837,,10977988.95,16.211402912624255,1.0
603018,设计股份,2251966.11,5174219.77,7426185.88,0.0024,2014,7426185.88,15.820523079036771,1,2014,1,1,221220797.47291237,,,,
603018,中设集团,7492101.4,6085958.32,13578059.72,0.0031,2016,13578059.72,16.423965865773635,1,2014,1,1,127443425.31747851,,7426185.88,15.820523079036771,1.0
603018,中设集团,6996044.48,8772671.72,15768716.2,0.003,2017,15768716.2,16.573538611305924,1,2014,1,1,122727009.01785138,,13578059.72,16.423965865773635,1.0
603018,中设集团,13808808.98,13228231.62,27037040.6,0.004,2018,27037040.6,17.11271839486949,1,2014,1,1,135578842.30059227,,15768716.2,16.573538611305924,1.0
603018,中设集团,8199126.26,15304004.87,23503131.13,0.0029,2019,23503131.13,16.972644252360773,1,2014,1,1,142788275.93914923,,27037040.6,17.11271839486949,1.0
603018,华设集团,4743184.79,13575088.85,18318273.64,0.0015,2022,18318273.64,16.72340973373583,1,2014,1,1,127032671.78248058,,23503131.13,16.972644252360773,1.0
603020,爱普股份,155375.75,14239411.43,14394787.18,0.0129,2014,14394787.18,16.48237676708861,1,2014,1,1,221220797.47291237,,,,
603020,爱普股份,190991.75,10812190.55,11003182.3,0.0054,2015,11003182.3,16.213695179806262,1,2014,1,1,140522083.91206482,,14394787.18,16.48237676708861,1.0
603020,爱普股份,2311519.87,8706249.47,11017769.34,0.0051,2016,11017769.34,16.215020012724224,1,2014,1,1,127443425.31747851,,11003182.3,16.213695179806262,1.0
603020,爱普股份,1722305.12,8025921.03,9748226.15,0.0044,2017,9748226.15,16.09259599567158,1,2014,1,1,122727009.01785138,,11017769.34,16.215020012724224,1.0
603020,爱普股份,8507834.15,8446412.41,16954246.56,0.0071,2018,16954246.56,16.64602895390775,1,2014,1,1,135578842.30059227,,9748226.15,16.09259599567158,1.0
603020,爱普股份,6611076.18,7731737.9,14342814.08,0.0055,2019,14342814.08,16.478759683492967,1,2014,1,1,142788275.93914923,,16954246.56,16.64602895390775,1.0
603020,爱普股份,4410381.44,7021389.18,11431770.62,0.0041,2020,11431770.62,16.25190702113547,1,2014,1,1,142510111.68382886,,14342814.08,16.478759683492967,1.0
603020,爱普股份,3293259.53,5700904.86,8994164.39,0.0023,2021,8994164.39,16.012086635069668,1,2014,1,1,136327382.172662,,11431770.62,16.25190702113547,1.0
603020,爱普股份,1910507.4,13894658.86,15805166.26,0.0041,2022,15805166.26,16.575847486302845,1,2014,1,1,127032671.78248058,,8994164.39,16.012086635069668,1.0
603020,爱普股份,638219.35,25263415.77,25901635.12,0.0068,2023,25901635.12,17.069816695330957,1,2014,1,1,136101505.17990837,,15805166.26,16.575847486302845,1.0
603021,山东华鹏,2259859.64,24087376.98,26347236.62,0.0143,2015,26347236.62,17.086873993300564,1,2015,1,1,140522083.91206482,,,,
603021,山东华鹏,2611850.07,24944709.88,27556559.95,0.0102,2016,27556559.95,17.131751212216145,1,2015,1,1,127443425.31747851,,26347236.62,17.086873993300564,1.0
603021,山东华鹏,2477357.91,25227657.07,27705014.98,0.009,2017,27705014.98,17.137124037074614,1,2015,1,1,122727009.01785138,,27556559.95,17.131751212216145,1.0
603021,山东华鹏,14229830.86,31003293.64,45233124.5,0.0155,2018,45233124.5,17.627340241432254,1,2015,1,1,135578842.30059227,,27705014.98,17.137124037074614,1.0
603021,山东华鹏,31531814.55,36455187.07,67987001.62,0.0204,2019,67987001.62,18.03482710693002,1,2015,1,1,142788275.93914923,,45233124.5,17.627340241432254,1.0
603021,山东华鹏,29265829.67,41703941.13,70969770.8,0.0198,2020,70969770.8,18.07776459505285,1,2015,1,1,142510111.68382886,,67987001.62,18.03482710693002,1.0
603021,山东华鹏,25676218.3,36869306.3,62545524.6,0.0185,2021,62545524.6,17.951405259145112,1,2015,1,1,136327382.172662,,70969770.8,18.07776459505285,1.0
603021,山东华鹏,525229.67,23282240.14,23807469.81,0.0129,2023,23807469.81,16.98550998896537,1,2015,1,1,136101505.17990837,,62545524.6,17.951405259145112,1.0
603022,新通联,228102.37,967695.14,1195797.51,0.0018,2015,1195797.51,13.9943247294004,1,2015,1,1,140522083.91206482,,,,
603022,新通联,493740.86,3341470.54,3835211.4,0.0054,2016,3835211.4,15.159735375865207,1,2015,1,1,127443425.31747851,,1195797.51,13.9943247294004,1.0
603022,新通联,328910.87,4352025.13,4680936.0,0.006,2017,4680936.0,15.35900886152896,1,2015,1,1,122727009.01785138,,3835211.4,15.159735375865207,1.0
603022,新通联,116039.45,3545491.47,3661530.92,0.0045,2018,3661530.92,15.113392175183893,1,2015,1,1,135578842.30059227,,4680936.0,15.35900886152896,1.0
603022,新通联,202178.26,3490153.1,3692331.36,0.0043,2019,3692331.36,15.121768892221645,1,2015,1,1,142788275.93914923,,3661530.92,15.113392175183893,1.0
603022,新通联,321536.24,2165124.17,2486660.41,0.0027,2020,2486660.41,14.726451569568582,1,2015,1,1,142510111.68382886,,3692331.36,15.121768892221645,1.0
603022,新通联,296911.32,2038876.08,2335787.4,0.0018,2021,2335787.4,14.66386003663566,1,2015,1,1,136327382.172662,,2486660.41,14.726451569568582,1.0
603022,新通联,424900.62,2388490.94,2813391.56,0.0028,2022,2813391.56,14.849901629815138,1,2015,1,1,127032671.78248058,,2335787.4,14.66386003663566,1.0
603023,威帝股份,5178627.02,3501525.51,8680152.53,0.0149,2016,8680152.53,15.976549774268124,1,2016,1,1,127443425.31747851,,,,
603023,威帝股份,5217493.8,4137669.26,9355163.06,0.0152,2017,9355163.06,16.051439054682465,1,2016,1,1,122727009.01785138,,8680152.53,15.976549774268124,1.0
603023,威帝股份,7372554.7,3764810.88,11137365.58,0.0132,2018,11137365.58,16.225816371340404,1,2016,1,1,135578842.30059227,,9355163.06,16.051439054682465,1.0
603023,威帝股份,8269029.57,12769904.5,21038934.07,0.0255,2019,21038934.07,16.8618853300091,1,2016,1,1,142788275.93914923,,11137365.58,16.225816371340404,1.0
603023,威帝股份,7955335.25,11518938.89,19474274.14,0.0251,2020,19474274.14,16.78460492900273,1,2016,1,1,142510111.68382886,,21038934.07,16.8618853300091,1.0
603023,威帝股份,7330492.57,9992115.16,17322607.73,0.022,2021,17322607.73,16.667523069271596,1,2016,1,1,136327382.172662,,19474274.14,16.78460492900273,1.0
603023,威帝股份,7419200.56,9686886.33,17106086.89,0.0211,2022,17106086.89,16.65494497507295,1,2016,1,1,127032671.78248058,,17322607.73,16.667523069271596,1.0
603023,威帝股份,7188222.8,6718075.11,13906297.91,0.0176,2023,13906297.91,16.4478524544482,1,2016,1,1,136101505.17990837,,17106086.89,16.65494497507295,1.0
603030,全筑股份,3258701.97,1774763.55,5033465.52,0.0021,2015,5033465.52,15.431619473694111,1,2015,1,1,140522083.91206482,,,,
603030,全筑股份,6695147.45,4368119.54,11063266.99,0.0028,2016,11063266.99,16.219140988713526,1,2015,1,1,127443425.31747851,,5033465.52,15.431619473694111,1.0
603030,全筑股份,7653639.04,8458690.29,16112329.33,0.003,2017,16112329.33,16.595095395840545,1,2015,1,1,122727009.01785138,,11063266.99,16.219140988713526,1.0
603030,全筑股份,7458728.52,9888351.31,17347079.83,0.0021,2018,17347079.83,16.66893479832801,1,2015,1,1,135578842.30059227,,16112329.33,16.595095395840545,1.0
603030,全筑股份,16503360.16,8341884.36,24845244.52,0.0026,2019,24845244.52,17.028176965038558,1,2015,1,1,142788275.93914923,,17347079.83,16.66893479832801,1.0
603030,全筑股份,12656957.67,9412721.03,22069678.7,0.0024,2021,22069678.7,16.90971526521415,1,2015,1,1,136327382.172662,,24845244.52,17.028176965038558,1.0
603030,全筑股份,8363309.09,7383322.53,15746631.62,0.0026,2022,15746631.62,16.57213709847227,1,2015,1,1,127032671.78248058,,22069678.7,16.90971526521415,1.0
603031,安孚科技,6525364.67,51081802.09,57607166.76,0.0095,2022,57607166.76,17.86915755820185,1,2022,1,1,127032671.78248058,,,,
603031,安孚科技,5832405.59,11846207.9,17678613.49,0.0026,2023,17678613.49,16.687866246152772,1,2022,1,1,136101505.17990837,,57607166.76,17.86915755820185,1.0
603032,德新交运,85300.05,499034.28,584334.33,0.0012,2016,584334.33,13.278230292228853,1,2016,1,1,127443425.31747851,,,,
603032,德新科技,20008.23,5283977.33,5303985.56,0.0028,2022,5303985.56,15.483969276907974,1,2016,1,1,127032671.78248058,,584334.33,13.278230292228853,1.0
603035,常熟汽饰,6081897.07,6226820.58,12308717.65,0.0039,2016,12308717.65,16.325818402572285,1,2016,1,1,127443425.31747851,,,,
603035,常熟汽饰,6088206.1,6157814.88,12246020.98,0.0039,2017,12246020.98,16.320711705890222,1,2016,1,1,122727009.01785138,,12308717.65,16.325818402572285,1.0
603035,常熟汽饰,4460532.91,7063899.76,11524432.67,0.0025,2018,11524432.67,16.25998000637714,1,2016,1,1,135578842.30059227,,12246020.98,16.320711705890222,1.0
603035,常熟汽饰,8992770.29,12983391.69,21976161.98,0.0031,2019,21976161.98,16.905468923002044,1,2016,1,1,142788275.93914923,,11524432.67,16.25998000637714,1.0
603035,常熟汽饰,12934033.18,12748432.44,25682465.62,0.0036,2020,25682465.62,17.061319084354004,1,2016,1,1,142510111.68382886,,21976161.98,16.905468923002044,1.0
603035,常熟汽饰,10149496.6,11984612.22,22134108.82,0.0029,2021,22134108.82,16.9126304073921,1,2016,1,1,136327382.172662,,25682465.62,17.061319084354004,1.0
603035,常熟汽饰,10977662.49,16966977.56,27944640.05,0.0033,2022,27944640.05,17.14573600572958,1,2016,1,1,127032671.78248058,,22134108.82,16.9126304073921,1.0
603035,常熟汽饰,11012352.99,20039856.0,31052208.99,0.0031,2023,31052208.99,17.251180539012214,1,2016,1,1,136101505.17990837,,27944640.05,17.14573600572958,1.0
603037,凯众股份,2308702.42,321164.38,2629866.8,0.0053,2016,2629866.8,14.782444136730865,1,2016,1,1,127443425.31747851,,,,
603037,凯众股份,2084413.28,1395227.33,3479640.61,0.0039,2017,3479640.61,15.062439860815088,1,2016,1,1,122727009.01785138,,2629866.8,14.782444136730865,1.0
603037,凯众股份,2127461.21,914043.36,3041504.57,0.0032,2018,3041504.57,14.927863204074443,1,2016,1,1,135578842.30059227,,3479640.61,15.062439860815088,1.0
603037,凯众股份,2399140.19,1308742.78,3707882.97,0.0039,2019,3707882.97,15.125971913376773,1,2016,1,1,142788275.93914923,,3041504.57,14.927863204074443,1.0
603037,凯众股份,2035700.76,889281.38,2924982.14,0.003,2020,2924982.14,14.888799274528917,1,2016,1,1,142510111.68382886,,3707882.97,15.125971913376773,1.0
603037,凯众股份,1886662.2,4434656.77,6321318.97,0.0061,2021,6321318.97,15.659438600328318,1,2016,1,1,136327382.172662,,2924982.14,14.888799274528917,1.0
603037,凯众股份,4192138.9,3760156.45,7952295.35,0.0072,2022,7952295.35,15.888971293978262,1,2016,1,1,127032671.78248058,,6321318.97,15.659438600328318,1.0
603037,凯众股份,7026419.3,2388966.71,9415386.01,0.0081,2023,9415386.01,16.057855824910995,1,2016,1,1,136101505.17990837,,7952295.35,15.888971293978262,1.0
603040,新坐标,3189465.1,3370456.0,6559921.1,0.0213,2016,6559921.1,15.696489285849763,1,2016,1,1,127443425.31747851,,,,
603040,新坐标,3018138.89,4566404.53,7584543.42,0.0113,2017,7584543.42,15.841623105678103,1,2016,1,1,122727009.01785138,,6559921.1,15.696489285849763,1.0
603040,新坐标,3154362.74,4622069.06,7776431.8,0.01,2018,7776431.8,15.866608282009754,1,2016,1,1,135578842.30059227,,7584543.42,15.841623105678103,1.0
603040,新坐标,3419904.69,4685282.41,8105187.1,0.009,2019,8105187.1,15.908014920778974,1,2016,1,1,142788275.93914923,,7776431.8,15.866608282009754,1.0
603040,新坐标,2573175.13,3719072.64,6292247.77,0.006,2020,6292247.77,15.654829079886666,1,2016,1,1,142510111.68382886,,8105187.1,15.908014920778974,1.0
603040,新坐标,2694207.88,7318088.62,10012296.5,0.0089,2021,10012296.5,16.119324645435128,1,2016,1,1,136327382.172662,,6292247.77,15.654829079886666,1.0
603040,新坐标,2283245.08,10772557.73,13055802.81,0.0102,2022,13055802.81,16.384743329265525,1,2016,1,1,127032671.78248058,,10012296.5,16.119324645435128,1.0
603040,新坐标,2502891.08,22647828.58,25150719.66,0.0167,2023,25150719.66,17.04039710857265,1,2016,1,1,136101505.17990837,,13055802.81,16.384743329265525,1.0
603042,华脉科技,2772894.27,3306848.39,6079742.66,0.004,2017,6079742.66,15.620473091869332,1,2017,1,1,122727009.01785138,,,,
603042,华脉科技,5206183.19,10993815.25,16199998.44,0.0076,2018,16199998.44,16.60052176563471,1,2017,1,1,135578842.30059227,,6079742.66,15.620473091869332,1.0
603042,华脉科技,6501520.34,25232548.27,31734068.61,0.0142,2019,31734068.61,17.27290141282012,1,2017,1,1,142788275.93914923,,16199998.44,16.60052176563471,1.0
603042,华脉科技,6118657.7,26186143.41,32304801.11,0.0167,2020,32304801.11,17.2907264492785,1,2017,1,1,142510111.68382886,,31734068.61,17.27290141282012,1.0
603042,华脉科技,9360809.87,17643946.67,27004756.54,0.0127,2021,27004756.54,17.111523613631476,1,2017,1,1,136327382.172662,,32304801.11,17.2907264492785,1.0
603042,华脉科技,7584977.59,7009925.44,14594903.03,0.0082,2022,14594903.03,16.496182986709165,1,2017,1,1,127032671.78248058,,27004756.54,17.111523613631476,1.0
603042,华脉科技,7165846.04,5538582.88,12704428.92,0.0078,2023,12704428.92,16.357461303206275,1,2017,1,1,136101505.17990837,,14594903.03,16.496182986709165,1.0
603045,福达合金,3779646.02,5031868.83,8811514.85,0.0046,2020,8811514.85,15.99157004327062,1,2020,1,1,142510111.68382886,,,,
603045,福达合金,3065309.94,8368383.39,11433693.33,0.0053,2021,11433693.33,16.252075197022087,1,2020,1,1,136327382.172662,,8811514.85,15.99157004327062,1.0
603045,福达合金,4539950.82,6892865.96,11432816.78,0.0061,2022,11432816.78,16.2519985303231,1,2020,1,1,127032671.78248058,,11433693.33,16.252075197022087,1.0
603045,福达合金,4598227.76,5979598.63,10577826.39,0.0047,2023,10577826.39,16.17427061264547,1,2020,1,1,136101505.17990837,,11432816.78,16.2519985303231,1.0
603050,科林电气,237417.59,1834153.62,2071571.21,0.0012,2017,2071571.21,14.543818398690012,1,2017,1,1,122727009.01785138,,,,
603050,科林电气,2156980.48,2557246.31,4714226.79,0.0024,2018,4714226.79,15.366095683330258,1,2017,1,1,135578842.30059227,,2071571.21,14.543818398690012,1.0
603050,科林电气,1819744.83,2731625.4,4551370.23,0.0015,2020,4551370.23,15.330939114755317,1,2017,1,1,142510111.68382886,,4714226.79,15.366095683330258,1.0
603050,科林电气,1791513.52,3554687.73,5346201.25,0.0014,2021,5346201.25,15.491897006989332,1,2017,1,1,136327382.172662,,4551370.23,15.330939114755317,1.0
603050,科林电气,2186996.43,4310417.35,6497413.78,0.0014,2022,6497413.78,15.686914929597995,1,2017,1,1,127032671.78248058,,5346201.25,15.491897006989332,1.0
603050,科林电气,2363657.02,4549597.7,6913254.72,0.0013,2023,6913254.72,15.74895124541929,1,2017,1,1,136101505.17990837,,6497413.78,15.686914929597995,1.0
603050,科林电气,2419902.83,4791450.27,7211353.1,0.0014,2024,7211353.1,15.791167300226473,1,2017,1,1,392510522.886506,,6913254.72,15.74895124541929,1.0
603052,可川科技,11168.75,1928704.35,1931771.12,0.0013,2022,1931771.12,14.473948336487357,1,2022,1,1,127032671.78248058,,,,
603052,可川科技,1780922.48,2199188.71,3980111.19,0.0025,2023,3980111.19,15.196820565305545,1,2022,1,1,136101505.17990837,,1931771.12,14.473948336487357,1.0
603053,成都燃气,7291003.82,29133541.72,36424545.54,0.0054,2019,36424545.54,17.41075346082598,1,2019,1,1,142788275.93914923,,,,
603053,成都燃气,13303138.72,33625301.82,46928440.54,0.0071,2021,46928440.54,17.664134479036797,1,2019,1,1,136327382.172662,,36424545.54,17.41075346082598,1.0
603053,成都燃气,11624543.03,35433188.62,47057731.65,0.0065,2022,47057731.65,17.666885760119797,1,2019,1,1,127032671.78248058,,46928440.54,17.664134479036797,1.0
603053,成都燃气,11091473.04,15950388.28,27041861.32,0.0033,2023,27041861.32,17.11289667954848,1,2019,1,1,136101505.17990837,,47057731.65,17.666885760119797,1.0
603055,台华新材,4143503.15,86604552.86,90748056.01,0.0141,2021,90748056.01,18.3235976205219,1,2021,1,1,136327382.172662,,,,
603058,永吉股份,1035586.14,12695267.01,13730853.15,0.0091,2020,13730853.15,16.435155986297143,1,2020,1,1,142510111.68382886,,,,
603058,永吉股份,1370246.48,10560143.43,11930389.91,0.0071,2021,11930389.91,16.294599560511287,1,2020,1,1,136327382.172662,,13730853.15,16.435155986297143,1.0
603058,永吉股份,1296510.49,8879876.22,10176386.71,0.0058,2022,10176386.71,16.135580664268627,1,2020,1,1,127032671.78248058,,11930389.91,16.294599560511287,1.0
603058,永吉股份,671470.08,8503275.8,9174745.88,0.0048,2023,9174745.88,16.031965363513454,1,2020,1,1,136101505.17990837,,10176386.71,16.135580664268627,1.0
603059,倍加洁,2838660.68,1509420.93,4348081.61,0.004,2018,4348081.61,15.285245526582766,1,2018,1,1,135578842.30059227,,,,
603059,倍加洁,9294848.61,4391412.01,13686260.62,0.0115,2019,13686260.62,16.43190308619672,1,2018,1,1,142788275.93914923,,4348081.61,15.285245526582766,1.0
603059,倍加洁,4464182.55,4115776.81,8579959.36,0.0064,2020,8579959.36,15.964939851406852,1,2018,1,1,142510111.68382886,,13686260.62,16.43190308619672,1.0
603059,倍加洁,1098152.07,3351803.18,4449955.25,0.0029,2021,4449955.25,15.30840482263342,1,2018,1,1,136327382.172662,,8579959.36,15.964939851406852,1.0
603059,倍加洁,1005381.36,3952320.71,4957702.07,0.0031,2022,4957702.07,15.416453100715678,1,2018,1,1,127032671.78248058,,4449955.25,15.30840482263342,1.0
603059,倍加洁,2899346.36,2647607.39,5546953.75,0.0028,2023,5546953.75,15.528759641441452,1,2018,1,1,136101505.17990837,,4957702.07,15.416453100715678,1.0
603060,国检集团,37925159.1,41461558.14,79386717.24,0.0181,2022,79386717.24,18.18984163565077,1,2022,1,1,127032671.78248058,,,,
603060,国检集团,46511945.58,49926939.24,96438884.82,0.019,2023,96438884.82,18.384420058120504,1,2022,1,1,136101505.17990837,,79386717.24,18.18984163565077,1.0
603061,金海通,3627163.86,7825932.51,11453096.37,0.014,2022,11453096.37,16.253770764046326,1,2022,1,1,127032671.78248058,,,,
603061,金海通,2988738.85,7792209.04,10780947.89,0.0068,2023,10780947.89,16.193291142762405,1,2022,1,1,136101505.17990837,,11453096.37,16.253770764046326,1.0
603061,金海通,2035121.49,8778273.12,10813394.61,0.0068,2024,10813394.61,16.196296257774634,1,2022,1,1,392510522.886506,,10780947.89,16.193291142762405,1.0
603065,宿迁联盛,3773072.5,9220583.57,12993656.07,0.0046,2022,12993656.07,16.379971878662932,1,2022,1,1,127032671.78248058,,,,
603065,宿迁联盛,3820794.77,7493705.3,11314500.07,0.0035,2023,11314500.07,16.241595741512842,1,2022,1,1,136101505.17990837,,12993656.07,16.379971878662932,1.0
603068,博通集成,21104198.26,4928599.28,26032797.54,0.0163,2019,26032797.54,17.074867783293158,1,2019,1,1,142788275.93914923,,,,
603068,博通集成,77021667.33,20325101.79,97346769.12,0.0507,2023,97346769.12,18.393790111214617,1,2019,1,1,136101505.17990837,,26032797.54,17.074867783293158,1.0
603070,万控智造,2494346.43,2520251.13,5014597.56,0.0022,2021,5014597.56,15.427863928317741,1,2021,1,1,136327382.172662,,,,
603070,万控智造,5444075.09,4169405.11,9613480.2,0.0033,2022,9613480.2,16.078676963009322,1,2021,1,1,127032671.78248058,,5014597.56,15.427863928317741,1.0
603070,万控智造,3509823.15,6799949.61,10309772.76,0.0031,2023,10309772.76,16.14860291200844,1,2021,1,1,136101505.17990837,,9613480.2,16.078676963009322,1.0
603078,江化微,206320.6,7772764.36,7979084.96,0.0079,2018,7979084.96,15.892334421512246,1,2018,1,1,135578842.30059227,,,,
603078,江化微,205104.19,13090094.48,13295198.67,0.0098,2019,13295198.67,16.40291360097446,1,2018,1,1,142788275.93914923,,7979084.96,15.892334421512246,1.0
603078,江化微,3346280.86,14513179.1,17859459.96,0.009,2020,17859459.96,16.698043951546186,1,2018,1,1,142510111.68382886,,13295198.67,16.40291360097446,1.0
603078,江化微,2849065.79,13517296.39,16366362.18,0.0073,2021,16366362.18,16.610738760951193,1,2018,1,1,136327382.172662,,17859459.96,16.698043951546186,1.0
603078,江化微,8283310.83,17175815.74,25459126.57,0.0094,2023,25459126.57,17.052584883813566,1,2018,1,1,136101505.17990837,,16366362.18,16.610738760951193,1.0
603082,北自科技,865691.41,1439813.72,2305505.13,0.0007,2023,2305505.13,14.650810789484613,1,2023,1,1,136101505.17990837,,,,
603083,剑桥科技,26935356.21,14882020.86,41817377.07,0.0178,2017,41817377.07,17.54882255439912,1,2017,1,1,122727009.01785138,,,,
603083,剑桥科技,111100047.4,26031028.44,137131075.9,0.05,2018,137131075.9,18.736447792077264,1,2017,1,1,135578842.30059227,,41817377.07,17.54882255439912,1.0
603083,剑桥科技,118807056.4,80566264.86,199373321.2,0.0689,2019,199373321.2,19.11068961617017,1,2017,1,1,142788275.93914923,,137131075.9,18.736447792077264,1.0
603083,剑桥科技,106879517.6,7196819.19,114076336.8,0.0322,2020,114076336.8,18.552378412081318,1,2017,1,1,142510111.68382886,,199373321.2,19.11068961617017,1.0
603083,剑桥科技,91594649.54,6272033.4,97866682.94,0.0254,2021,97866682.94,18.399116742535146,1,2017,1,1,136327382.172662,,114076336.8,18.552378412081318,1.0
603083,剑桥科技,86109241.17,8266414.68,94375655.85,0.018,2022,94375655.85,18.362793725509242,1,2017,1,1,127032671.78248058,,97866682.94,18.399116742535146,1.0
603083,剑桥科技,70368107.48,6669889.54,77037997.02,0.0163,2023,77037997.02,18.159809338875583,1,2017,1,1,136101505.17990837,,94375655.85,18.362793725509242,1.0
603086,先达股份,107099.78,3043672.71,3150772.49,0.0023,2017,3150772.49,14.963158533039717,1,2017,1,1,122727009.01785138,,,,
603086,先达股份,41499.62,6479749.61,6521249.23,0.0028,2019,6521249.23,15.69057666858805,1,2017,1,1,142788275.93914923,,3150772.49,14.963158533039717,1.0
603086,先达股份,26331.48,8782810.48,8809141.96,0.0038,2020,8809141.96,15.991300712817097,1,2017,1,1,142510111.68382886,,6521249.23,15.69057666858805,1.0
603086,先达股份,15010.31,16689540.22,16704550.53,0.0061,2021,16704550.53,16.631191786959462,1,2017,1,1,136327382.172662,,8809141.96,15.991300712817097,1.0
603086,先达股份,11168.75,15666776.74,15672699.53,0.0047,2022,15672699.53,16.567430937071535,1,2017,1,1,127032671.78248058,,16704550.53,16.631191786959462,1.0
603086,先达股份,110427.84,39253832.61,39364260.45,0.0119,2023,39364260.45,17.48836889283446,1,2017,1,1,136101505.17990837,,15672699.53,16.567430937071535,1.0
603088,宁波精达,856696.0,882791.34,1739487.34,0.003,2014,1739487.34,14.369101570476072,1,2014,1,1,221220797.47291237,,,,
603088,宁波精达,631549.1,1313445.64,1944994.74,0.003,2016,1944994.74,14.480770344800924,1,2014,1,1,127443425.31747851,,1739487.34,14.369101570476072,1.0
603088,宁波精达,952358.29,3261357.54,4213715.83,0.0058,2017,4213715.83,15.253855673651309,1,2014,1,1,122727009.01785138,,1944994.74,14.480770344800924,1.0
603088,宁波精达,957704.29,3008052.11,3965756.4,0.005,2018,3965756.4,15.193207416246393,1,2014,1,1,135578842.30059227,,4213715.83,15.253855673651309,1.0
603088,宁波精达,1329080.74,2479209.18,3808289.92,0.0046,2019,3808289.92,15.152691069034109,1,2014,1,1,142788275.93914923,,3965756.4,15.193207416246393,1.0
603088,宁波精达,1130919.97,2152925.0,3283844.97,0.0035,2020,3283844.97,15.0045258452876,1,2014,1,1,142510111.68382886,,3808289.92,15.152691069034109,1.0
603088,宁波精达,1433437.95,1339775.44,2773213.39,0.0024,2021,2773213.39,14.835517634988403,1,2014,1,1,136327382.172662,,3283844.97,15.0045258452876,1.0
603088,宁波精达,1216690.63,955718.26,2172408.89,0.0016,2022,2172408.89,14.591347657701052,1,2014,1,1,127032671.78248058,,2773213.39,14.835517634988403,1.0
603088,宁波精达,1106977.29,2507587.73,3614565.02,0.0025,2023,3614565.02,15.100482356575919,1,2014,1,1,136101505.17990837,,2172408.89,14.591347657701052,1.0
603099,长白山,1188916.26,217041.69,1195725.89,0.0011,2016,1195725.89,13.994264834573425,1,2016,1,1,127443425.31747851,,,,
603099,长白山,1144840.31,217041.69,1208761.62,0.0011,2017,1208761.62,14.005107766232884,1,2016,1,1,122727009.01785138,,1195725.89,13.994264834573425,1.0
603099,长白山,964161.07,217041.69,1013829.92,0.0008,2018,1013829.92,13.829246703667549,1,2016,1,1,135578842.30059227,,1208761.62,14.005107766232884,1.0
603099,长白山,627380.48,217041.69,663707.3,0.0005,2019,663707.3,13.405598024705965,1,2016,1,1,142788275.93914923,,1013829.92,13.829246703667549,1.0
603099,长白山,287235.41,217041.69,473250.7,0.0003,2020,473250.7,13.070303958039021,1,2016,1,1,142510111.68382886,,663707.3,13.405598024705965,1.0
603099,长白山,82823.02,217041.69,473250.7,0.0002,2021,473250.7,13.070303958039021,1,2016,1,1,136327382.172662,,473250.7,13.070303958039021,1.0
603099,长白山,150555.13,217041.69,473250.7,0.0002,2022,473250.7,13.070303958039021,1,2016,1,1,127032671.78248058,,473250.7,13.070303958039021,1.0
603099,长白山,261576.38,217041.69,473250.7,0.0002,2023,473250.7,13.070303958039021,1,2016,1,1,136101505.17990837,,473250.7,13.070303958039021,1.0
